Vestigingsplaatsen  gewoon secundair onderwijs
schoolnummer;intern_vplnummer;vestigingsnummer;net;naam;hoofdzetel;straat;huisnummer;postcode;gemeente;crab-code;crab-huisnr;crab-busnr;telefoon;fax;e-mail;url;familienaam beheerder;voornaam beheerder;e-mail;url;Lx;Ly
42151;1;1;Gemeenschapsonderwijs;KA Jan Fevijn;J;Daverlostraat;132  ;8310;ASSEBROEK;000000045051;132;     ;050-36.68.80;;info@atheneumjanfevijn.be;http://www.janfevijn.be;Mus;Inge;info@atheneumjanfevijn.be;http://www.janfevijn.be;71373;210070
110007;2;2;Vrij gesubsidieerd onderwijs;Instituut Mariawende-Blydhove;N;Generaal Lemanlaan;145  ;8310;ASSEBROEK;000000045208;145;     ;050-36.77.70;050-36.77.75;;;Pollefoort;Peter;info@imb-brugge.be;http://www.imb-brugge.be;71362;210809
110007;1;1;Vrij gesubsidieerd onderwijs;Instituut Mariawende-Blydhove;J;Boogschutterslaan;25   ;8310;SINT-KRUIS;000000044972;25;     ;050-35.11.69;050-37.34.41;info@imb-brugge.be;http://www.imb-brugge.be;Pollefoort;Peter;info@imb-brugge.be;http://www.imb-brugge.be;71812;212297
42201;6;5;Gemeenschapsonderwijs;GO! technisch atheneum Brugge;N;Van Maerlantstraat;1    ;8370;BLANKENBERGE;000000044812;1;     ;050-43.25.28;;;;Van der Cam;Mania;mvandercam@ktabrugge.be;http://www.ktabrugge.be;63343;223057
34025;1;1;Vrij gesubsidieerd onderwijs;Sint-Jozef Sint-Pieter;J;Weststraat;86   ;8370;BLANKENBERGE;000000044828;86;     ;050-41.79.91;050-42.85.39;info@sjsp.be;http://www.sjsp.be;Jacxsens;Carine;info@sjsp.be;http://www.sjsp.be;63552;223338
34041;1;1;Vrij gesubsidieerd onderwijs;Sint-Jozef Sint-Pieter;J;Weststraat;86   ;8370;BLANKENBERGE;000000044828;86;     ;050-41.79.91;050-42.85.39;info@sjsp.be;http://www.sjsp.be;Vandermeersch;Fransien;info@sjsp.be;http://www.sjsp.be;63552;223338
42069;1;1;Gemeenschapsonderwijs;GO! middenschool Maerlant Blankenberge;J;Van Maerlantstraat;1    ;8370;BLANKENBERGE;000000044812;1;     ;050-43.25.25;;shirleyadam@maerlantatheneum.be;http://www.maerlantatheneum.be;Adam;Shirley;shirleyadam@maerlantatheneum.be;http://www.maerlantatheneum.be;63343;223057
42085;3;3;Gemeenschapsonderwijs;GO! atheneum Maerlant Blankenberge;N;Vlaamsestraat;39   ;8370;BLANKENBERGE;000000044820;39;     ;;;;;Balbaert;Jurgen;info@maerlantatheneum.be;http://www.maerlantatheneum.be;63526;223112
42085;1;1;Gemeenschapsonderwijs;GO! atheneum Maerlant Blankenberge;J;Van Maerlantstraat;1    ;8370;BLANKENBERGE;000000044812;1;     ;050-43.25.25;;info@maerlantatheneum.be;http://www.maerlantatheneum.be;Balbaert;Jurgen;info@maerlantatheneum.be;http://www.maerlantatheneum.be;63343;223057
34033;1;1;Vrij gesubsidieerd onderwijs;Sint-Jozef Sint-Pieter;J;Weststraat;86   ;8370;BLANKENBERGE;000000044828;86;     ;050-41.79.91;050-42.85.39;info@sjsp.be;http://www.sjsp.be;BOYDENS;Rudi;info@sjsp.be;http://www.sjsp.be;63552;223338
131342;2;2;Vrij gesubsidieerd onderwijs;V.T.I. Zeebrugge;J;Ploegstraat;38   ;8380;ZEEBRUGGE;000000045824;38;     ;050-55.96.10;050-55.96.30;philip.curvers@olvtd.be;http://www.vtizeebrugge.be;Curvers;Philip;philip.curvers@olvtd.be;http://www.vtizeebrugge.be;69194;225013
104141;3;3;Vrij gesubsidieerd onderwijs;ZOWE Verpleegkunde;N;Frère-Orbanstraat;145_A;8400;OOSTENDE;000000055768;145;A    ;059-71.15.55;;;;Lingier;Ingrid;info@zowe.be;https://www.zowe.be;48459;212974
104257;2;1;Gemeenschapsonderwijs;GO! Maritiem Instituut Mercator Oostende;J;Mercatorlaan;15   ;8400;OOSTENDE;000000055991;15;     ;059-70.40.19;059-51.38.71;mercator@maritiemonderwijs.be;http://www.maritiemonderwijs.be;Denys;Jan;mercator@maritiemonderwijs.be;http://www.maritiemonderwijs.be;48809;213633
115378;1;1;Vrij gesubsidieerd onderwijs;Sint-Andreas Middenschool;J;Steensedijk;151  ;8400;OOSTENDE;000000056199;151;     ;059-50.89.70;059-51.41.02;directie@saoo.be;http://www.saoo.be;Van Coillie;Kristof;directie@saoo.be;http://www.saoo.be;47997;211357
35154;1;1;Vrij gesubsidieerd onderwijs;Sint-Andreasinstituut;J;Steensedijk;151  ;8400;OOSTENDE;000000056199;151;     ;059-50.89.70;059-51.41.02;directie@saoo.be;http://www.saoo.be;Coudenys;Stefaan;directie@saoo.be;http://www.saoo.be;47997;211357
35139;4;2;Gemeenschapsonderwijs;GO! Ensorinstituut Oostende;N;Leopold III-laan;1    ;8400;OOSTENDE;000000055940;1;     ;059-29.51.90;059-51.61.31;kta1.oostende@g-o.be;http://www.Hotech-instituut.be;Himpens;Barbara;oostende@ensorinstituut.be;http://www.ensorinstituut.be;49113;214003
35162;1;1;Vrij gesubsidieerd onderwijs;Petrus & Paulus campus centrumOnze-Lieve-Vrouwecollege;J;Vindictivelaan;9    ;8400;OOSTENDE;000000056259;9;     ;059-70.10.22;;olvo@petrusenpaulus.be;http://olvo.petrusenpaulus.be;Scheyving;Yannick;olvo@petrusenpaulus.be;http://olvo.petrusenpaulus.be;48774;214075
35139;1;1;Gemeenschapsonderwijs;GO! Ensorinstituut Oostende;J;Generaal Jungbluthlaan;4    ;8400;OOSTENDE;000000055775;4;     ;059-50.09.31;059-80.67.99;oostende@ensorinstituut.be;http://www.ensorinstituut.be;Himpens;Barbara;oostende@ensorinstituut.be;http://www.ensorinstituut.be;48234;212781
35188;1;1;Vrij gesubsidieerd onderwijs;STEMschool Petrus & Paulus West;J;Stuiverstraat;108  ;8400;OOSTENDE;000000056216;108;     ;059-55.64.74;;west@petrusenpaulus.be;http://www.petrusenpaulus.be/;Travers;Frank;west@petrusenpaulus.be;http://www.petrusenpaulus.be/;47631;213047
35188;4;4;Vrij gesubsidieerd onderwijs;STEMschool Petrus & Paulus West;N;Nieuwpoortsesteenweg;945  ;8400;OOSTENDE;000000056020;945;     ;059-30.81.50;059-30.81.53;;;Travers;Frank;west@petrusenpaulus.be;http://www.petrusenpaulus.be/;44321;211166
42648;5;5;Gemeenschapsonderwijs;GO] Atheneum Oostende;N;Schapenstraat;45   ;8400;OOSTENDE;000000056131;45;     ;059-70.77.50;;;;Surmont;Jean;info@pegasusoostende.be;http://www.pegasusoostende.be;48219;212210
42283;5;3;Gemeenschapsonderwijs;GO! Atlas atheneum Gistel;N;Generaal Jungbluthlaan;4    ;8400;OOSTENDE;000000055775;4;     ;059-50.09.31;059-80.67.99;;;Lievens;Ine;info@atlas-atheneum.be;http://www.atlas-atheneum.be;48234;212781
42622;1;1;Gemeenschapsonderwijs;GO! technisch atheneum Vesaliusinstituut Oostende;J;Leffingestraat;1    ;8400;OOSTENDE;000000055936;1;     ;059-70.68.70;;guy.ghysels@vesaliusinstituut.be;http://www.vesaliusinstituut.be;Ghysels;Guy;guy.ghysels@vesaliusinstituut.be;http://www.vesaliusinstituut.be;48520;213438
42622;21;14;Gemeenschapsonderwijs;GO! technisch atheneum Vesaliusinstituut Oostende;N;Leon Spilliaertstraat;30   ;8400;OOSTENDE;000000055939;30;     ;059-44.36.71;;;;Ghysels;Guy;guy.ghysels@vesaliusinstituut.be;http://www.vesaliusinstituut.be;48364;213989
35212;1;1;Vrij gesubsidieerd onderwijs;Petrus & Paulus Centrum       Sint-Jozefinstituut;J;Alfons Pieterslaan;21   ;8400;OOSTENDE;000000055626;21;     ;059-80.24.23;;sjo@petrusenpaulus.be;http://sjo.petrusenpaulus.be;Vergote;Ann;sjo@petrusenpaulus.be;http://sjo.petrusenpaulus.be;48424;213927
130807;5;4;Gemeenschapsonderwijs;GO] Atheneum Oostende;N;Steensedijk;495  ;8400;OOSTENDE;000000056199;495;     ;059-50.52.61;;;;Willaert;Berlinda;directeur@ka1centrumoostende.be;http://www.ka1centrumoostende.be;46972;211926
126805;1;1;Vrij gesubsidieerd onderwijs;Petrus & Paulus campus centrumOnze-Lieve-Vrouwecollege      middenschool;J;Vindictivelaan;9    ;8400;OOSTENDE;000000056259;9;     ;059-70.10.22;059-70.20.37;olvo@petrusenpaulus.be;http://olvo.petrusenpaulus.be/;Costenoble;Peter;olvo@petrusenpaulus.be;http://olvo.petrusenpaulus.be/;48774;214075
42648;1;1;Gemeenschapsonderwijs;GO] Atheneum Oostende;J;Steensedijk;495  ;8400;OOSTENDE;000000056199;495;     ;059-50.52.61;059-70.66.85;info@pegasusoostende.be;http://www.pegasusoostende.be;Surmont;Jean;info@pegasusoostende.be;http://www.pegasusoostende.be;46972;211927
130807;2;2;Gemeenschapsonderwijs;GO] Atheneum Oostende;J;Leon Spilliaertstraat;31   ;8400;OOSTENDE;000000055939;31;     ;059-70.16.92;059-50.47.19;directeur@ka1centrumoostende.be;http://www.ka1centrumoostende.be;Willaert;Berlinda;directeur@ka1centrumoostende.be;http://www.ka1centrumoostende.be;48270;214095
42085;2;2;Gemeenschapsonderwijs;GO! atheneum Maerlant Blankenberge;N;Einsteinlaan;1    ;8420;DE HAAN;000000056572;1;     ;059-23.44.58;059-23.44.58;;;Balbaert;Jurgen;info@maerlantatheneum.be;http://www.maerlantatheneum.be;56635;218511
42069;4;4;Gemeenschapsonderwijs;GO! middenschool Maerlant Blankenberge;N;Einsteinlaan;1    ;8420;DE HAAN;000000056572;1;     ;059-23.44.58;;;;Adam;Shirley;shirleyadam@maerlantatheneum.be;http://www.maerlantatheneum.be;56634;218510
42622;9;5;Gemeenschapsonderwijs;GO! technisch atheneum Vesaliusinstituut Oostende;N;Unescostraat;     ;8450;BREDENE;000000054850;0;     ;059-32.30.10;;info@middenschoolbredene.be;;Ghysels;Guy;guy.ghysels@vesaliusinstituut.be;http://www.vesaliusinstituut.be;51748;213769
53124;1;1;Vrij gesubsidieerd onderwijs;Koninklijk Werk IBIS;J;Prinses Elisabethlaan;1    ;8450;BREDENE;000000054813;1;     ;059-32.24.84;059-32.26.82;info@ibiswerk.be;http://www.ibiswerk.be;DECLERCQ;Philip;info@ibiswerk.be;http://www.ibiswerk.be;50652;213552
42283;1;1;Gemeenschapsonderwijs;GO! Atlas atheneum Gistel;J;Callaertswalledreef;8    ;8470;GISTEL;000000054911;8;     ;059-27.89.44;059-27.78.97;info@atlas-atheneum.be;http://www.atlas-atheneum.be;Lievens;Ine;info@atlas-atheneum.be;http://www.atlas-atheneum.be;51865;205758
34389;1;1;Vrij gesubsidieerd onderwijs;Sint-Godelievecollege;J;St-Jans-Gasthuisstraat;20   ;8470;GISTEL;000000055038;20;     ;059-27.08.80;059-27.08.88;info@sigo.be;http://www.sigo.be;GEVAERT;Hugo;info@sigo.be;http://www.sigo.be;52222;206139
42441;2;2;Gemeenschapsonderwijs;GO!Da Vinci Atheneum Koekelare;N;Callaertswalledreef;8    ;8470;GISTEL;000000054911;8;     ;059-27.89.44;059-27.78.97;;;Van Troeye;Benny;info@davinci-atheneum.be;http://www.davinci-atheneum.be;51865;205758
126706;1;1;Vrij gesubsidieerd onderwijs;Sint-Godelievecollege         Middenschool;J;St-Jans-Gasthuisstraat;20   ;8470;GISTEL;000000055038;20;     ;059-27.08.80;059-27.08.88;info@sigo.be;http://www.sigo.be;Neuvroen;Koen;info@sigo.be;http://www.sigo.be;52222;206139
126706;2;2;Vrij gesubsidieerd onderwijs;Sint-Godelievecollege         Middenschool;N;Aartrijkestraat;12_A ;8480;EERNEGEM;000000055068;12;A    ;059-29.02.12;059-29.01.12;;;Neuvroen;Koen;info@sigo.be;http://www.sigo.be;56368;202321
123711;4;4;Vrij gesubsidieerd onderwijs;Guldensporencollege 3;N;Krysantenlaan;6    ;8500;KORTRIJK;000000052346;6;     ;056-36.12.70;;;;Steegen;Heidi;kaai@guldensporencollege.be;http://www.guldensporencollege.be;73582;167939
34868;1;1;Vrij gesubsidieerd onderwijs;RHIZO 3;J;Deken Camerlyncklaan;76   ;8500;KORTRIJK;000000052009;76;     ;056-21.51.15;;lifestyleschool@rhizo.be;http://www.rhizo.be;Detremmerie;Dominique;lifestyleschool@rhizo.be;http://www.rhizo.be;73583;168156
34793;1;1;Vrij gesubsidieerd onderwijs;Don Boscocollege;J;Don Boscolaan;30   ;8500;KORTRIJK;000000052031;30;     ;056-26.50.50;056-26.50.53;info@donboscokortrijk.be;http://www.donboscokortrijk.be;Ottevaere;Tuur;info@donboscokortrijk.be;http://www.donboscokortrijk.be;70982;165183
126045;5;3;Vrij gesubsidieerd onderwijs;Guldensporencollege 2;N;Krysantenlaan;6    ;8500;KORTRIJK;000000052346;6;     ;056-36.12.70;;;;Casteele;Nicole;kaai@guldensporencollege.be;http://www.guldensporencollege.be;73582;167939
132209;10;9;Vrij gesubsidieerd onderwijs;RHIZO 2;N;Sint-Denijsestraat;36   ;8500;KORTRIJK;000000052671;36;     ;0491-37.90.49;;;;Dedeurwaerder;Nancy;hotelschool@rhizo.be;;72740;168671
125351;2;2;Vrij gesubsidieerd onderwijs;Guldensporencollege 5;J;Plein;14   ;8500;KORTRIJK;000000052560;14;     ;056-36.12.50;;plein@guldensporencollege.be;http://www.guldensporencollege.be;Van Wildemeersch;Filip;plein@guldensporencollege.be;http://www.guldensporencollege.be;72704;169489
131854;4;4;Vrij gesubsidieerd onderwijs;Guldensporencollege 11;N;Krysantenlaan;6    ;8500;KORTRIJK;000000052346;6;     ;056-36.12.70;;;;Vlaeminck;Wolf;sigrid.vansteenkiste@guldensporencollege.be;http://www.guldensporencollege.be;73582;167939
132191;7;7;Vrij gesubsidieerd onderwijs;RHIZO 4;N;Doorniksesteenweg;145  ;8500;KORTRIJK;000000052037;145;     ;056-28.06.00;;mia.depoorter@katho.be;;Dedeurwaerder;Nancy;zorgkrachtschool@rhizo.be;;73388;166762
132191;16;15;Vrij gesubsidieerd onderwijs;RHIZO 4;J;Beheerstraat;10   ;8500;KORTRIJK;000000051907;10;     ;056-82.82.30;;zorgkrachtschool@rhizo.be;;Dedeurwaerder;Nancy;zorgkrachtschool@rhizo.be;;71772;169023
123703;6;6;Vrij gesubsidieerd onderwijs;Guldensporencollege 4;N;Plein;14   ;8500;KORTRIJK;000000052560;14;     ;056-36.12.50;;;;Vanherweghe;Myriam;harelbeke@guldensporencollege.be;http://www.guldensporencollege.be;72704;169489
126052;10;6;Vrij gesubsidieerd onderwijs;Guldensporencollege 1;N;Plein;14   ;8500;KORTRIJK;000000052560;14;     ;056-36.12.50;;;;Dujardin;Bart;zuid@guldensporencollege.be;http://www.guldensporencollege.be;72704;169489
125377;3;1;Vrij gesubsidieerd onderwijs;Guldensporencollege 6;J;Diksmuidekaai;6    ;8500;KORTRIJK;000000052017;6;     ;056-36.12.11;;kaai@guldensporencollege.be;http://www.guldensporencollege.be;Vandekerckhove;Elke;kaai@guldensporencollege.be;http://www.guldensporencollege.be;72187;169757
131854;1;1;Vrij gesubsidieerd onderwijs;Guldensporencollege 11;J;Beekstraat;21   ;8500;KORTRIJK;000000051899;21;     ;056-21.23.01;056-22.71.37;sigrid.vansteenkiste@guldensporencollege.be;http://www.guldensporencollege.be;Vlaeminck;Wolf;sigrid.vansteenkiste@guldensporencollege.be;http://www.guldensporencollege.be;73637;168280
112318;2;2;Officieel gesubsidieerd onderwijs;Provinciaal Technisch         Instituut;N;Condédreef;10   ;8500;KORTRIJK;000000051992;10;     ;056-22.13.41;056-20.44.71;;;Bruyneel;Francis;info@pti.be;http://www.pti.be;71895;168040
123711;6;6;Vrij gesubsidieerd onderwijs;Guldensporencollege 3;N;Plein;14   ;8500;KORTRIJK;000000052560;14;     ;056-36.12.50;;;;Steegen;Heidi;kaai@guldensporencollege.be;http://www.guldensporencollege.be;72704;169489
34835;4;4;Vrij gesubsidieerd onderwijs;RHIZO 1;N;Sint-Denijsestraat;36   ;8500;KORTRIJK;000000052671;36;     ;056-22.43.12;;;;Verhenne;Franceska;lyceum@rhizo.be;http://www.rhizo.be;72740;168671
111948;1;1;Vrij gesubsidieerd onderwijs;Guldensporencollege 10;J;Beekstraat;21   ;8500;KORTRIJK;000000051899;21;     ;056-21.23.01;056-22.71.37;myriam.devriendt@guldensporencollege.be;http://www.guldensporencollege.be;DEVRIENDT;Myriam;myriam.devriendt@guldensporencollege.be;http://www.guldensporencollege.be;73637;168280
126045;1;1;Vrij gesubsidieerd onderwijs;Guldensporencollege 2;J;Diksmuidekaai;6    ;8500;KORTRIJK;000000052017;6;     ;056-36.12.11;;kaai@guldensporencollege.be;http://www.guldensporencollege.be;Casteele;Nicole;kaai@guldensporencollege.be;http://www.guldensporencollege.be;72187;169757
128447;4;2;Vrij gesubsidieerd onderwijs;Guldensporencollege 7;J;Diksmuidekaai;6    ;8500;KORTRIJK;000000052017;6;     ;056-36.12.11;;kaai@guldensporencollege.be;http://www.guldensporencollege.be;Logie;Philip;kaai@guldensporencollege.be;http://www.guldensporencollege.be;72187;169757
123703;2;2;Vrij gesubsidieerd onderwijs;Guldensporencollege 4;N;Diksmuidekaai;6    ;8500;KORTRIJK;000000052017;6;     ;056-36.12.11;;;;Vanherweghe;Myriam;harelbeke@guldensporencollege.be;http://www.guldensporencollege.be;72187;169757
123711;1;1;Vrij gesubsidieerd onderwijs;Guldensporencollege 3;J;Diksmuidekaai;6    ;8500;KORTRIJK;000000052017;6;     ;056-36.12.11;;kaai@guldensporencollege.be;http://www.guldensporencollege.be;Steegen;Heidi;kaai@guldensporencollege.be;http://www.guldensporencollege.be;72187;169757
132209;9;8;Vrij gesubsidieerd onderwijs;RHIZO 2;N;Beheerstraat;10   ;8500;KORTRIJK;000000051907;10;     ;056-22.33.21;;;;Dedeurwaerder;Nancy;hotelschool@rhizo.be;;71772;169023
112318;1;1;Officieel gesubsidieerd onderwijs;Provinciaal Technisch         Instituut;J;Graaf Karel de Goedelaan;7    ;8500;KORTRIJK;000000052117;7;     ;056-22.13.41;056-22.53.52;info@pti.be;http://www.pti.be;Bruyneel;Francis;info@pti.be;http://www.pti.be;71051;168904
132209;1;1;Vrij gesubsidieerd onderwijs;RHIZO 2;J;Senator Coolestraat;1    ;8500;KORTRIJK;000000052659;1;     ;;;hotelschool@rhizo.be;;Dedeurwaerder;Nancy;hotelschool@rhizo.be;;73491;168100
132191;1;1;Vrij gesubsidieerd onderwijs;RHIZO 4;N;Burgemeester Nolfstraat;35   ;8500;KORTRIJK;000000051978;35;     ;;;;;Dedeurwaerder;Nancy;zorgkrachtschool@rhizo.be;;71779;169113
123703;4;4;Vrij gesubsidieerd onderwijs;Guldensporencollege 4;N;Krysantenlaan;6    ;8500;KORTRIJK;000000052346;6;     ;056-36.12.70;;;;Vanherweghe;Myriam;harelbeke@guldensporencollege.be;http://www.guldensporencollege.be;73582;167939
131862;1;1;Vrij gesubsidieerd onderwijs;Guldensporencollege 9;J;Beekstraat;21   ;8500;KORTRIJK;000000051899;21;     ;056-21.23.01;056-22.71.37;barbara.heyde@guldensporencollege.be;http://www.guldensporencollege.be;Heyde;Barbara;barbara.heyde@guldensporencollege.be;http://www.guldensporencollege.be;73637;168280
126052;7;3;Vrij gesubsidieerd onderwijs;Guldensporencollege 1;N;Krysantenlaan;6    ;8500;KORTRIJK;000000052346;6;     ;056-36.12.70;;;;Dujardin;Bart;zuid@guldensporencollege.be;http://www.guldensporencollege.be;73582;167939
42465;1;1;Gemeenschapsonderwijs;GO! Atheneum Pottelberg 2de en3de graad;J;Pottelberg;4    ;8500;KORTRIJK;000000052565;4;     ;056-22.25.33;056-24.56.70;info@athena-pottelberg.be;;Vinck;Franky;info@athena-pottelberg.be;;71659;168233
42515;1;1;Gemeenschapsonderwijs;GO! Athena Campus Pottelberg  1ste graad;J;Burgemeester Felix de Bethunelaa;4    ;8500;KORTRIJK;000000051966;4;     ;056-22.18.20;056-24.56.71;info@athena-pottelberg.be;http://www.athena-pottelberg.be;Cagnie;Silvie;info@athena-pottelberg.be;http://www.athena-pottelberg.be;73173;168244
42622;22;15;Gemeenschapsonderwijs;GO! technisch atheneum Vesaliusinstituut Oostende;N;Sint-Amandsplein;15   ;8500;KORTRIJK;000000052666;15;     ;0499-77.22.34;;;;Ghysels;Guy;guy.ghysels@vesaliusinstituut.be;http://www.vesaliusinstituut.be;71985;169780
42499;1;1;Gemeenschapsonderwijs;GO! athena-campus Drie Hofste den 2de/3de graad Kortrijk;J;Minister De Taeyelaan;13   ;8500;KORTRIJK;000000052451;13;     ;056-22.34.81;056-21.14.45;frank.derycke@athena-driehofsteden.be;http://www.athena-driehofsteden.be;Derycke;Frank;frank.derycke@athena-driehofsteden.be;http://www.athena-driehofsteden.be;73682;168533
34397;4;4;Vrij gesubsidieerd onderwijs;Guldensporencollege 8;N;Krysantenlaan;6    ;8500;KORTRIJK;000000052346;6;     ;056-36.12.70;;;;Debacker;Chris;chris.debacker@guldensporencollege.be;http://www.guldensporencollege.be;73582;167939
34397;3;3;Vrij gesubsidieerd onderwijs;Guldensporencollege 8;N;Beekstraat;21   ;8500;KORTRIJK;000000051899;21;     ;056-21.23.01;056-22.71.37;;;Debacker;Chris;chris.debacker@guldensporencollege.be;http://www.guldensporencollege.be;73637;168280
42523;1;1;Gemeenschapsonderwijs;GO! athena - campus Drie      Hofsteden 1ste graad Kortrijk;J;Hugo Verriestlaan;155  ;8500;KORTRIJK;000000052198;155;     ;056-21.40.79;056-21.30.47;steven.geerolf@athena-driehofsteden.be;http://www.athena-driehofsteden.be;Geerolf;Steven;steven.geerolf@athena-driehofsteden.be;http://www.athena-driehofsteden.be;73574;168479
42465;4;2;Gemeenschapsonderwijs;GO! Atheneum Pottelberg 2de en3de graad;N;Hugo Verriestlaan;155  ;8500;KORTRIJK;000000052198;155;     ;056-21.40.79;;;;Vinck;Franky;info@athena-pottelberg.be;;73573;168478
34835;5;5;Vrij gesubsidieerd onderwijs;RHIZO 1;N;Beheerstraat;10   ;8500;KORTRIJK;000000051907;10;     ;056-82.82.30;;;;Verhenne;Franceska;lyceum@rhizo.be;http://www.rhizo.be;71765;169037
34835;1;1;Vrij gesubsidieerd onderwijs;RHIZO 1;J;Beverlaai;75   ;8500;KORTRIJK;000000051924;75;     ;056-24.96.51;;lyceum@rhizo.be;http://www.rhizo.be;Verhenne;Franceska;lyceum@rhizo.be;http://www.rhizo.be;71970;168202
34835;2;2;Vrij gesubsidieerd onderwijs;RHIZO 1;N;Deken Camerlyncklaan;76   ;8500;KORTRIJK;000000052009;76;     ;056-21.51.15;;;;Verhenne;Franceska;lyceum@rhizo.be;http://www.rhizo.be;73583;168156
34447;1;1;Vrij gesubsidieerd onderwijs;Spes Nostra 2;J;Mellestraat;1    ;8501;HEULE;000000052443;1;     ;056-35.39.54;056-35.58.21;spesnostra-tso@snh.be;http://www.snh.be;Dhuyvetter;Pieter;spesnostra-tso@snh.be;http://www.snh.be;69996;171049
42523;2;2;Gemeenschapsonderwijs;GO! athena - campus Drie      Hofsteden 1ste graad Kortrijk;N;Guido Gezellelaan;10   ;8501;HEULE;000000052138;10;     ;056-35.13.82;056-37.15.76;;;Geerolf;Steven;steven.geerolf@athena-driehofsteden.be;http://www.athena-driehofsteden.be;70500;169778
34454;1;1;Vrij gesubsidieerd onderwijs;Spes Nostra 1;J;Mellestraat;1    ;8501;HEULE;000000052443;1;     ;056-35.39.53;056-35.24.68;spesnostra-aso@snh.be;http://www.snh.be;Denys;Heidi;spesnostra-aso@snh.be;http://www.snh.be;69996;171049
42325;1;1;Gemeenschapsonderwijs;GO! athena campus Heule en campussen CLW;J;Guido Gezellelaan;10   ;8501;HEULE;000000052138;10;     ;056-35.13.82;056-37.15.76;info@athena-heule.be;http://www.athena-heule.be;Van Hoorne;Wouter;info@athena-heule.be;http://www.athena-heule.be;70500;169778
34934;1;1;Vrij gesubsidieerd onderwijs;Spes Nostra Instituut;J;Koning Albertstraat;50   ;8520;KUURNE;000000052970;50;     ;056-72.74.04;056-72.74.36;secretariaat@spesnostra.be;http://www.spesnostra.be;Vaes;Renaat;secretariaat@spesnostra.be;http://www.spesnostra.be;73975;171671
34397;5;5;Vrij gesubsidieerd onderwijs;Guldensporencollege 8;N;Ballingenweg;34   ;8530;HARELBEKE;000000051558;34;     ;056-36.12.80;;;;Debacker;Chris;chris.debacker@guldensporencollege.be;http://www.guldensporencollege.be;75433;172143
34397;2;2;Vrij gesubsidieerd onderwijs;Guldensporencollege 8;N;Stasegemsesteenweg;40   ;8530;HARELBEKE;000000051778;40;     ;056-71.14.93;056-71.14.93;;;Debacker;Chris;chris.debacker@guldensporencollege.be;http://www.guldensporencollege.be;75354;171048
125351;4;4;Vrij gesubsidieerd onderwijs;Guldensporencollege 5;N;Ballingenweg;34   ;8530;HARELBEKE;000000051558;34;     ;056-36.12.80;;;;Van Wildemeersch;Filip;plein@guldensporencollege.be;http://www.guldensporencollege.be;75433;172143
123703;1;1;Vrij gesubsidieerd onderwijs;Guldensporencollege 4;J;Ballingenweg;34   ;8530;HARELBEKE;000000051558;34;     ;056-36.12.80;;harelbeke@guldensporencollege.be;http://www.guldensporencollege.be;Vanherweghe;Myriam;harelbeke@guldensporencollege.be;http://www.guldensporencollege.be;75433;172143
